Region,Country,State,City,Month,Day,Year,AvgTemperature
North America,US,Indiana,Indianapolis,6,7,2010,67.7
North America,US,Indiana,Indianapolis,6,8,2010,70.0
North America,US,Indiana,Indianapolis,6,9,2010,74.2
North America,US,Indiana,Indianapolis,6,10,2010,73.1
North America,US,Indiana,Indianapolis,6,11,2010,77.3
North America,US,Indiana,Indianapolis,6,12,2010,78.4
North America,US,Indiana,Indianapolis,6,13,2010,76.3
North America,US,Indiana,Indianapolis,6,14,2010,75.5
North America,US,Indiana,Indianapolis,6,15,2010,75.7
North America,US,Indiana,Indianapolis,6,16,2010,74.5
North America,US,Indiana,Indianapolis,6,17,2010,74.2
North America,US,Indiana,Indianapolis,6,18,2010,78.2
North America,US,Indiana,Indianapolis,6,19,2010,76.5
North America,US,Indiana,Indianapolis,6,20,2010,78.5
North America,US,Indiana,Indianapolis,6,21,2010,79.0
North America,US,Indiana,Indianapolis,6,22,2010,75.6
North America,US,Indiana,Indianapolis,6,23,2010,82.1
North America,US,Indiana,Indianapolis,6,24,2010,77.2
North America,US,Indiana,Indianapolis,6,25,2010,75.3
North America,US,Indiana,Indianapolis,6,26,2010,78.8
North America,US,Indiana,Indianapolis,6,27,2010,82.4
North America,US,Indiana,Indianapolis,6,28,2010,77.0
North America,US,Indiana,Indianapolis,6,29,2010,72.5
North America,US,Indiana,Indianapolis,6,30,2010,68.2
North America,US,Indiana,Indianapolis,7,1,2010,69.4
North America,US,Indiana,Indianapolis,7,2,2010,70.1
North America,US,Indiana,Indianapolis,7,3,2010,72.9
North America,US,Indiana,Indianapolis,7,4,2010,79.7
North America,US,Indiana,Indianapolis,7,5,2010,80.9
North America,US,Indiana,Indianapolis,7,6,2010,80.8
North America,US,Indiana,Indianapolis,7,7,2010,83.1
North America,US,Indiana,Indianapolis,7,8,2010,82.0
North America,US,Indiana,Indianapolis,7,9,2010,77.6
North America,US,Indiana,Indianapolis,7,10,2010,75.9
North America,US,Indiana,Indianapolis,7,11,2010,77.3
North America,US,Indiana,Indianapolis,7,12,2010,78.1
North America,US,Indiana,Indianapolis,7,13,2010,77.2
North America,US,Indiana,Indianapolis,7,14,2010,79.6
North America,US,Indiana,Indianapolis,7,15,2010,81.9
North America,US,Indiana,Indianapolis,7,16,2010,78.9
North America,US,Indiana,Indianapolis,7,17,2010,82.0
North America,US,Indiana,Indianapolis,7,18,2010,76.0
North America,US,Indiana,Indianapolis,7,19,2010,77.4
North America,US,Indiana,Indianapolis,7,20,2010,74.4
North America,US,Indiana,Indianapolis,7,21,2010,77.7
North America,US,Indiana,Indianapolis,7,22,2010,78.6
North America,US,Indiana,Indianapolis,7,23,2010,84.4
North America,US,Indiana,Indianapolis,7,24,2010,84.9
North America,US,Indiana,Indianapolis,7,25,2010,80.7
North America,US,Indiana,Indianapolis,7,26,2010,78.0
North America,US,Indiana,Indianapolis,7,27,2010,79.5
North America,US,Indiana,Indianapolis,7,28,2010,82.2
North America,US,Indiana,Indianapolis,7,29,2010,75.9
North America,US,Indiana,Indianapolis,7,30,2010,75.0
North America,US,Indiana,Indianapolis,7,31,2010,74.0
North America,US,Indiana,Indianapolis,8,1,2010,74.6
North America,US,Indiana,Indianapolis,8,2,2010,78.6
North America,US,Indiana,Indianapolis,8,3,2010,81.2
North America,US,Indiana,Indianapolis,8,4,2010,87.3
North America,US,Indiana,Indianapolis,8,5,2010,80.1
North America,US,Indiana,Indianapolis,8,6,2010,75.7
North America,US,Indiana,Indianapolis,8,7,2010,74.4
North America,US,Indiana,Indianapolis,8,8,2010,77.0
North America,US,Indiana,Indianapolis,8,9,2010,74.9
North America,US,Indiana,Indianapolis,8,10,2010,86.4
North America,US,Indiana,Indianapolis,8,11,2010,87.2
North America,US,Indiana,Indianapolis,8,12,2010,83.8
North America,US,Indiana,Indianapolis,8,13,2010,85.2
North America,US,Indiana,Indianapolis,8,14,2010,83.4
North America,US,Indiana,Indianapolis,8,15,2010,84.5
North America,US,Indiana,Indianapolis,8,16,2010,76.7
North America,US,Indiana,Indianapolis,8,17,2010,75.4
North America,US,Indiana,Indianapolis,8,18,2010,78.9
North America,US,Indiana,Indianapolis,8,19,2010,79.2
North America,US,Indiana,Indianapolis,8,20,2010,82.3
North America,US,Indiana,Indianapolis,8,21,2010,78.7
North America,US,Indiana,Indianapolis,8,22,2010,77.8
North America,US,Indiana,Indianapolis,8,23,2010,75.0
North America,US,Indiana,Indianapolis,8,24,2010,75.3
North America,US,Indiana,Indianapolis,8,25,2010,74.8
North America,US,Indiana,Indianapolis,8,26,2010,70.1
North America,US,Indiana,Indianapolis,8,27,2010,70.4
North America,US,Indiana,Indianapolis,8,28,2010,74.7
North America,US,Indiana,Indianapolis,8,29,2010,81.4
North America,US,Indiana,Indianapolis,8,30,2010,77.4
North America,US,Indiana,Indianapolis,8,31,2010,81.0
North America,US,Indiana,Indianapolis,9,1,2010,81.1
North America,US,Indiana,Indianapolis,9,2,2010,73.9
North America,US,Indiana,Indianapolis,9,3,2010,74.3
North America,US,Indiana,Indianapolis,9,4,2010,65.0
North America,US,Indiana,Indianapolis,9,5,2010,63.1
North America,US,Indiana,Indianapolis,9,6,2010,72.9
North America,US,Indiana,Indianapolis,9,7,2010,76.4
North America,US,Indiana,Indianapolis,9,8,2010,68.0
North America,US,Indiana,Indianapolis,9,9,2010,65.3
North America,US,Indiana,Indianapolis,9,10,2010,68.9
North America,US,Indiana,Indianapolis,9,11,2010,69.9
North America,US,Indiana,Indianapolis,9,12,2010,69.2
North America,US,Indiana,Indianapolis,9,13,2010,72.8
North America,US,Indiana,Indianapolis,9,14,2010,73.2
North America,US,Indiana,Indianapolis,9,15,2010,72.8
North America,US,Indiana,Indianapolis,9,16,2010,76.3
North America,US,Indiana,Indianapolis,9,17,2010,64.5
North America,US,Indiana,Indianapolis,9,18,2010,71.0
North America,US,Indiana,Indianapolis,9,19,2010,73.2
North America,US,Indiana,Indianapolis,9,20,2010,76.7
North America,US,Indiana,Indianapolis,9,21,2010,80.6
North America,US,Indiana,Indianapolis,9,22,2010,75.5
North America,US,Indiana,Indianapolis,9,23,2010,76.6
North America,US,Indiana,Indianapolis,9,24,2010,79.4
North America,US,Indiana,Indianapolis,9,25,2010,64.4
North America,US,Indiana,Indianapolis,9,26,2010,57.4
North America,US,Indiana,Indianapolis,9,27,2010,58.4
North America,US,Indiana,Indianapolis,9,28,2010,60.6
North America,US,Indiana,Indianapolis,9,29,2010,62.5
North America,US,Indiana,Indianapolis,9,30,2010,65.1
North America,US,Indiana,Indianapolis,10,1,2010,61.4
North America,US,Indiana,Indianapolis,10,2,2010,54.9
North America,US,Indiana,Indianapolis,10,3,2010,50.3
North America,US,Indiana,Indianapolis,10,4,2010,50.7
North America,US,Indiana,Indianapolis,10,5,2010,51.3
North America,US,Indiana,Indianapolis,10,6,2010,56.6
North America,US,Indiana,Indianapolis,10,7,2010,64.2
North America,US,Indiana,Indianapolis,10,8,2010,62.8
North America,US,Indiana,Indianapolis,10,9,2010,65.6
North America,US,Indiana,Indianapolis,10,10,2010,70.6
North America,US,Indiana,Indianapolis,10,11,2010,70.7
North America,US,Indiana,Indianapolis,10,12,2010,68.0
North America,US,Indiana,Indianapolis,10,13,2010,63.0
North America,US,Indiana,Indianapolis,10,14,2010,55.4
North America,US,Indiana,Indianapolis,10,15,2010,56.8
North America,US,Indiana,Indianapolis,10,16,2010,53.5
North America,US,Indiana,Indianapolis,10,17,2010,59.8
North America,US,Indiana,Indianapolis,10,18,2010,55.2
North America,US,Indiana,Indianapolis,10,19,2010,50.8
North America,US,Indiana,Indianapolis,10,20,2010,53.3
North America,US,Indiana,Indianapolis,10,21,2010,54.7
North America,US,Indiana,Indianapolis,10,22,2010,49.4
North America,US,Indiana,Indianapolis,10,23,2010,60.7
North America,US,Indiana,Indianapolis,10,24,2010,65.6
North America,US,Indiana,Indianapolis,10,25,2010,65.8
North America,US,Indiana,Indianapolis,10,26,2010,66.9
North America,US,Indiana,Indianapolis,10,27,2010,59.0
North America,US,Indiana,Indianapolis,10,28,2010,49.7
North America,US,Indiana,Indianapolis,10,29,2010,42.6
North America,US,Indiana,Indianapolis,10,30,2010,46.1
North America,US,Indiana,Indianapolis,10,31,2010,48.7
North America,US,Indiana,Indianapolis,11,1,2010,45.7
North America,US,Indiana,Indianapolis,11,2,2010,44.5
North America,US,Indiana,Indianapolis,11,3,2010,44.2
North America,US,Indiana,Indianapolis,11,4,2010,45.2
North America,US,Indiana,Indianapolis,11,5,2010,40.7
North America,US,Indiana,Indianapolis,11,6,2010,36.0
North America,US,Indiana,Indianapolis,11,7,2010,41.1
North America,US,Indiana,Indianapolis,11,8,2010,50.9
North America,US,Indiana,Indianapolis,11,9,2010,55.0
North America,US,Indiana,Indianapolis,11,10,2010,56.8
North America,US,Indiana,Indianapolis,11,11,2010,57.6
North America,US,Indiana,Indianapolis,11,12,2010,58.1
North America,US,Indiana,Indianapolis,11,13,2010,54.6
North America,US,Indiana,Indianapolis,11,14,2010,44.4
North America,US,Indiana,Indianapolis,11,15,2010,40.1
North America,US,Indiana,Indianapolis,11,16,2010,38.8
North America,US,Indiana,Indianapolis,11,17,2010,41.6
North America,US,Indiana,Indianapolis,11,18,2010,39.4
North America,US,Indiana,Indianapolis,11,19,2010,34.3
North America,US,Indiana,Indianapolis,11,20,2010,41.0
North America,US,Indiana,Indianapolis,11,21,2010,48.2
North America,US,Indiana,Indianapolis,11,22,2010,65.5
North America,US,Indiana,Indianapolis,11,23,2010,48.1
North America,US,Indiana,Indianapolis,11,24,2010,31.8
North America,US,Indiana,Indianapolis,11,25,2010,46.0
North America,US,Indiana,Indianapolis,11,26,2010,29.1
North America,US,Indiana,Indianapolis,11,27,2010,34.7
North America,US,Indiana,Indianapolis,11,28,2010,32.4
North America,US,Indiana,Indianapolis,11,29,2010,41.5
North America,US,Indiana,Indianapolis,11,30,2010,48.0
North America,US,Indiana,Indianapolis,12,1,2010,28.2
North America,US,Indiana,Indianapolis,12,2,2010,29.2
North America,US,Indiana,Indianapolis,12,3,2010,32.0
North America,US,Indiana,Indianapolis,12,4,2010,30.8
North America,US,Indiana,Indianapolis,12,5,2010,26.3
North America,US,Indiana,Indianapolis,12,6,2010,14.9
North America,US,Indiana,Indianapolis,12,7,2010,15.7
North America,US,Indiana,Indianapolis,12,8,2010,13.6
North America,US,Indiana,Indianapolis,12,9,2010,16.8
North America,US,Indiana,Indianapolis,12,10,2010,33.9
North America,US,Indiana,Indianapolis,12,11,2010,35.8
North America,US,Indiana,Indianapolis,12,12,2010,27.6
North America,US,Indiana,Indianapolis,12,13,2010,17.2
North America,US,Indiana,Indianapolis,12,14,2010,12.3
North America,US,Indiana,Indianapolis,12,15,2010,11.7
North America,US,Indiana,Indianapolis,12,16,2010,23.8
North America,US,Indiana,Indianapolis,12,17,2010,23.4
North America,US,Indiana,Indianapolis,12,18,2010,18.0
North America,US,Indiana,Indianapolis,12,19,2010,22.1
North America,US,Indiana,Indianapolis,12,20,2010,28.5
North America,US,Indiana,Indianapolis,12,21,2010,31.8
North America,US,Indiana,Indianapolis,12,22,2010,29.2
North America,US,Indiana,Indianapolis,12,23,2010,26.4
North America,US,Indiana,Indianapolis,12,24,2010,29.7
North America,US,Indiana,Indianapolis,12,25,2010,27.7
North America,US,Indiana,Indianapolis,12,26,2010,23.6
North America,US,Indiana,Indianapolis,12,27,2010,21.2
North America,US,Indiana,Indianapolis,12,28,2010,23.3
North America,US,Indiana,Indianapolis,12,29,2010,28.9
North America,US,Indiana,Indianapolis,12,30,2010,40.1
North America,US,Indiana,Indianapolis,12,31,2010,52.6
North America,US,Indiana,Indianapolis,1,1,2011,45.0
North America,US,Indiana,Indianapolis,1,2,2011,23.0
North America,US,Indiana,Indianapolis,1,3,2011,26.7
North America,US,Indiana,Indianapolis,1,4,2011,30.8
North America,US,Indiana,Indianapolis,1,5,2011,24.1
North America,US,Indiana,Indianapolis,1,6,2011,29.6
North America,US,Indiana,Indianapolis,1,7,2011,22.0
North America,US,Indiana,Indianapolis,1,8,2011,16.6
North America,US,Indiana,Indianapolis,1,9,2011,14.9
North America,US,Indiana,Indianapolis,1,10,2011,24.4
North America,US,Indiana,Indianapolis,1,11,2011,25.6
North America,US,Indiana,Indianapolis,1,12,2011,23.2
North America,US,Indiana,Indianapolis,1,13,2011,17.8
North America,US,Indiana,Indianapolis,1,14,2011,22.0
North America,US,Indiana,Indianapolis,1,15,2011,29.9
North America,US,Indiana,Indianapolis,1,16,2011,19.6
North America,US,Indiana,Indianapolis,1,17,2011,23.3
North America,US,Indiana,Indianapolis,1,18,2011,37.3
North America,US,Indiana,Indianapolis,1,19,2011,30.1
North America,US,Indiana,Indianapolis,1,20,2011,24.0
North America,US,Indiana,Indianapolis,1,21,2011,8.0
North America,US,Indiana,Indianapolis,1,22,2011,9.9
North America,US,Indiana,Indianapolis,1,23,2011,16.6
North America,US,Indiana,Indianapolis,1,24,2011,23.5
North America,US,Indiana,Indianapolis,1,25,2011,27.8
North America,US,Indiana,Indianapolis,1,26,2011,26.1
North America,US,Indiana,Indianapolis,1,27,2011,26.9
North America,US,Indiana,Indianapolis,1,28,2011,26.9
North America,US,Indiana,Indianapolis,1,29,2011,28.4
North America,US,Indiana,Indianapolis,1,30,2011,32.0
North America,US,Indiana,Indianapolis,1,31,2011,25.0
North America,US,Indiana,Indianapolis,2,1,2011,24.3
North America,US,Indiana,Indianapolis,2,2,2011,25.4
North America,US,Indiana,Indianapolis,2,3,2011,17.3
North America,US,Indiana,Indianapolis,2,4,2011,20.0
North America,US,Indiana,Indianapolis,2,5,2011,28.2
North America,US,Indiana,Indianapolis,2,6,2011,30.3
North America,US,Indiana,Indianapolis,2,7,2011,31.9
North America,US,Indiana,Indianapolis,2,8,2011,19.3
North America,US,Indiana,Indianapolis,2,9,2011,10.9
North America,US,Indiana,Indianapolis,2,10,2011,9.4
North America,US,Indiana,Indianapolis,2,11,2011,22.2
North America,US,Indiana,Indianapolis,2,12,2011,32.6
North America,US,Indiana,Indianapolis,2,13,2011,40.3
North America,US,Indiana,Indianapolis,2,14,2011,43.0
North America,US,Indiana,Indianapolis,2,15,2011,33.5
North America,US,Indiana,Indianapolis,2,16,2011,45.6
North America,US,Indiana,Indianapolis,2,17,2011,57.3
North America,US,Indiana,Indianapolis,2,18,2011,55.4
North America,US,Indiana,Indianapolis,2,19,2011,40.3
North America,US,Indiana,Indianapolis,2,20,2011,38.8
North America,US,Indiana,Indianapolis,2,21,2011,46.9
North America,US,Indiana,Indianapolis,2,22,2011,29.3
North America,US,Indiana,Indianapolis,2,23,2011,28.7
North America,US,Indiana,Indianapolis,2,24,2011,38.6
North America,US,Indiana,Indianapolis,2,25,2011,32.5
North America,US,Indiana,Indianapolis,2,26,2011,32.1
North America,US,Indiana,Indianapolis,2,27,2011,40.8
North America,US,Indiana,Indianapolis,2,28,2011,45.5
North America,US,Indiana,Indianapolis,3,1,2011,33.0
North America,US,Indiana,Indianapolis,3,2,2011,38.6
North America,US,Indiana,Indianapolis,3,3,2011,37.6
North America,US,Indiana,Indianapolis,3,4,2011,48.6
North America,US,Indiana,Indianapolis,3,5,2011,46.7
North America,US,Indiana,Indianapolis,3,6,2011,33.2
North America,US,Indiana,Indianapolis,3,7,2011,33.8
North America,US,Indiana,Indianapolis,3,8,2011,41.8
North America,US,Indiana,Indianapolis,3,9,2011,47.7
North America,US,Indiana,Indianapolis,3,10,2011,38.1
North America,US,Indiana,Indianapolis,3,11,2011,36.8
North America,US,Indiana,Indianapolis,3,12,2011,47.2
North America,US,Indiana,Indianapolis,3,13,2011,38.3
North America,US,Indiana,Indianapolis,3,14,2011,38.3
North America,US,Indiana,Indianapolis,3,15,2011,41.8
North America,US,Indiana,Indianapolis,3,16,2011,45.8
North America,US,Indiana,Indianapolis,3,17,2011,54.6
North America,US,Indiana,Indianapolis,3,18,2011,60.5
North America,US,Indiana,Indianapolis,3,19,2011,45.2
North America,US,Indiana,Indianapolis,3,20,2011,50.5
North America,US,Indiana,Indianapolis,3,21,2011,67.1
North America,US,Indiana,Indianapolis,3,22,2011,60.8
North America,US,Indiana,Indianapolis,3,23,2011,67.1
North America,US,Indiana,Indianapolis,3,24,2011,38.8
North America,US,Indiana,Indianapolis,3,25,2011,33.7
North America,US,Indiana,Indianapolis,3,26,2011,34.7
North America,US,Indiana,Indianapolis,3,27,2011,32.7
North America,US,Indiana,Indianapolis,3,28,2011,36.3
North America,US,Indiana,Indianapolis,3,29,2011,38.7
North America,US,Indiana,Indianapolis,3,30,2011,39.3
North America,US,Indiana,Indianapolis,3,31,2011,37.7
North America,US,Indiana,Indianapolis,4,1,2011,41.7
North America,US,Indiana,Indianapolis,4,2,2011,44.5
North America,US,Indiana,Indianapolis,4,3,2011,55.2
North America,US,Indiana,Indianapolis,4,4,2011,63.3
North America,US,Indiana,Indianapolis,4,5,2011,43.7
North America,US,Indiana,Indianapolis,4,6,2011,53.3
North America,US,Indiana,Indianapolis,4,7,2011,54.9
North America,US,Indiana,Indianapolis,4,8,2011,57.3
North America,US,Indiana,Indianapolis,4,9,2011,57.6
North America,US,Indiana,Indianapolis,4,10,2011,68.8
North America,US,Indiana,Indianapolis,4,11,2011,67.6
North America,US,Indiana,Indianapolis,4,12,2011,53.6
North America,US,Indiana,Indianapolis,4,13,2011,52.8
North America,US,Indiana,Indianapolis,4,14,2011,57.3
North America,US,Indiana,Indianapolis,4,15,2011,55.5
North America,US,Indiana,Indianapolis,4,16,2011,50.7
North America,US,Indiana,Indianapolis,4,17,2011,48.4
North America,US,Indiana,Indianapolis,4,18,2011,60.3
North America,US,Indiana,Indianapolis,4,19,2011,50.8
North America,US,Indiana,Indianapolis,4,20,2011,50.9
North America,US,Indiana,Indianapolis,4,21,2011,45.0
North America,US,Indiana,Indianapolis,4,22,2011,50.9
North America,US,Indiana,Indianapolis,4,23,2011,63.8
North America,US,Indiana,Indianapolis,4,24,2011,57.0
North America,US,Indiana,Indianapolis,4,25,2011,60.2
North America,US,Indiana,Indianapolis,4,26,2011,64.1
North America,US,Indiana,Indianapolis,4,27,2011,63.2
North America,US,Indiana,Indianapolis,4,28,2011,52.7
North America,US,Indiana,Indianapolis,4,29,2011,50.8
North America,US,Indiana,Indianapolis,4,30,2011,58.4
North America,US,Indiana,Indianapolis,5,1,2011,65.2
North America,US,Indiana,Indianapolis,5,2,2011,49.9
North America,US,Indiana,Indianapolis,5,3,2011,49.1
North America,US,Indiana,Indianapolis,5,4,2011,47.2
North America,US,Indiana,Indianapolis,5,5,2011,48.6
North America,US,Indiana,Indianapolis,5,6,2011,57.2
North America,US,Indiana,Indianapolis,5,7,2011,58.0
North America,US,Indiana,Indianapolis,5,8,2011,59.2
North America,US,Indiana,Indianapolis,5,9,2011,64.0
North America,US,Indiana,Indianapolis,5,10,2011,72.9
North America,US,Indiana,Indianapolis,5,11,2011,76.5
North America,US,Indiana,Indianapolis,5,12,2011,76.8
North America,US,Indiana,Indianapolis,5,13,2011,72.1
North America,US,Indiana,Indianapolis,5,14,2011,66.1
North America,US,Indiana,Indianapolis,5,15,2011,55.2
North America,US,Indiana,Indianapolis,5,16,2011,50.7
North America,US,Indiana,Indianapolis,5,17,2011,50.4
North America,US,Indiana,Indianapolis,5,18,2011,54.0
North America,US,Indiana,Indianapolis,5,19,2011,60.4
North America,US,Indiana,Indianapolis,5,20,2011,65.9
North America,US,Indiana,Indianapolis,5,21,2011,70.7
North America,US,Indiana,Indianapolis,5,22,2011,71.9
North America,US,Indiana,Indianapolis,5,23,2011,71.3
North America,US,Indiana,Indianapolis,5,24,2011,67.9
